Light Intensity and Water Temperature Scripts (30 Year Averages + Stdev)  Location in Southern Florida (Station 84570 Key west) for Pond Depth of 20.5 cm. ,,,,,
Date,Time,Light,Light,Temp,Temp
04-12-0001,12:00:00,1496.028299,425.820288,27.35,2.621890605
04-12-0001,13:00:00,1443.999957,408.3735066,28.79,3.017460682
04-12-0001,14:00:00,1299.95514,365.390134,29.67333333,3.326583972
04-12-0001,15:00:00,1073.738406,299.9922718,29.96333333,3.500983441
04-12-0001,16:00:00,780.7551953,217.2096176,29.63,3.532426147
04-12-0001,17:00:00,440.9672853,125.018055,28.71,3.418746493
04-12-0001,18:00:00,133.9706487,52.02648638,27.29666667,3.173215853
04-12-0001,19:00:00,3.264776667,17.88191826,25.70666667,2.875572906
04-12-0001,20:00:00,0,0,24.3,2.57574897
04-12-0001,21:00:00,0,0,23.15,2.33263947
04-12-0001,22:00:00,0,0,22.21333333,2.115090824
04-12-0001,23:00:00,0,0,21.43333333,1.921804707
04-13-0001,0:00:00,0,0,20.76666667,1.650565908
04-13-0001,1:00:00,0,0,20.21,1.34173074
04-13-0001,2:00:00,0,0,19.75666667,1.172290223
04-13-0001,3:00:00,0,0,19.36666667,1.132081797
04-13-0001,4:00:00,0,0,19.05333333,1.154521347
04-13-0001,5:00:00,0,0,18.76666667,1.223712084
04-13-0001,6:00:00,161.4091233,44.15702518,18.69,1.304461839
04-13-0001,7:00:00,517.4563387,117.0800803,19.20333333,1.382023338
04-13-0001,8:00:00,886.1464913,176.9922275,20.45333333,1.470100474
04-13-0001,9:00:00,1203.159893,231.8866554,22.27333333,1.56468204
04-13-0001,10:00:00,1445.535478,276.5515064,24.35,1.753961034
04-13-0001,11:00:00,1596.741277,306.3290294,26.44,2.044268691
04-13-0001,12:00:00,1646.495039,318.4665342,28.24,2.382927785
04-13-0001,13:00:00,1591.366953,311.9983534,29.57333333,2.749662466
04-13-0001,14:00:00,1435.188647,287.4617606,30.33333333,3.082691763
04-13-0001,15:00:00,1188.522213,246.9606982,30.46,3.313774803
04-13-0001,16:00:00,868.2153333,194.6053555,29.97333333,3.410322397
04-13-0001,17:00:00,496.109722,137.7233198,28.89666667,3.383885069
04-13-0001,18:00:00,155.4464213,85.65217391,27.35,3.199541993
04-13-0001,19:00:00,5.754617333,31.51933723,25.66666667,2.9526532
04-13-0001,20:00:00,0,0,24.23,2.662141995
04-13-0001,21:00:00,0,0,23.10333333,2.382910902
04-13-0001,22:00:00,0,0,22.21,2.131754984
04-13-0001,23:00:00,0,0,21.5,1.911128932
04-14-0001,0:00:00,0,0,20.91333333,1.658984595
04-14-0001,1:00:00,0,0,20.43333333,1.406961346
04-14-0001,2:00:00,0,0,20.04333333,1.239210909
04-14-0001,3:00:00,0,0,19.71333333,1.174655733
04-14-0001,4:00:00,0,0,19.42666667,1.158159459
04-14-0001,5:00:00,0,0,19.16666667,1.19606635
04-14-0001,6:00:00,164.6164973,50.40407073,19.11333333,1.234485327
04-14-0001,7:00:00,525.277452,141.0926224,19.65,1.293684927
04-14-0001,8:00:00,896.170432,220.2690476,20.94,1.358142748
04-14-0001,9:00:00,1214.870037,289.0459498,22.78333333,1.51818479
04-14-0001,10:00:00,1458.587409,342.516245,24.93666667,1.801433018
04-14-0001,11:00:00,1610.568145,375.8948721,27.08666667,2.23355806
04-14-0001,12:00:00,1660.465413,386.5896041,28.97666667,2.683369386
04-14-0001,13:00:00,1604.971385,373.7997161,30.4,3.153979424
04-14-0001,14:00:00,1447.817234,338.5834941,31.24333333,3.508480694
04-14-0001,15:00:00,1199.658331,283.5911355,31.43666667,3.749895018
04-14-0001,16:00:00,877.5217407,213.8425348,31,3.840258612
04-14-0001,17:00:00,503.2922307,138.0100909,29.95666667,3.772558204
04-14-0001,18:00:00,157.8573333,76.01772289,28.39666667,3.54133068
04-14-0001,19:00:00,5.137538667,28.13945818,26.68,3.22184355
04-14-0001,20:00:00,0,0,25.18333333,2.893045565
04-14-0001,21:00:00,0,0,24,2.586303446
04-14-0001,22:00:00,0,0,23.05,2.306923612
04-14-0001,23:00:00,0,0,22.27,2.080144226
04-15-0001,0:00:00,0,0,21.52666667,1.806679815
04-15-0001,1:00:00,0,0,20.81,1.527528994
04-15-0001,2:00:00,0,0,20.25333333,1.404115462
04-15-0001,3:00:00,0,0,19.79,1.383486351
04-15-0001,4:00:00,0,0,19.39333333,1.425369482
04-15-0001,5:00:00,0,0,19.07,1.480482214
04-15-0001,6:00:00,174.9776787,39.67578602,18.97333333,1.555620141
04-15-0001,7:00:00,555.887424,100.8024648,19.50333333,1.62066043
04-15-0001,8:00:00,945.271238,140.9226249,20.80333333,1.659556096
04-15-0001,9:00:00,1279.706349,173.6396787,22.68,1.71210699
04-15-0001,10:00:00,1535.327599,198.4267783,24.85,1.804544073
04-15-0001,11:00:00,1694.806558,212.6635077,27.01666667,2.019061464
04-15-0001,12:00:00,1747.179316,215.0787757,28.88,2.333622314
04-15-0001,13:00:00,1688.951486,205.3765288,30.27333333,2.708471172
04-15-0001,14:00:00,1524.026449,184.5325206,31.06333333,3.091532745
04-15-0001,15:00:00,1263.698181,154.6816346,31.20333333,3.393755252
04-15-0001,16:00:00,925.6969287,119.5190821,30.69,3.589673888
04-15-0001,17:00:00,533.005286,86.35517886,29.57,3.665980605
04-15-0001,18:00:00,167.493806,62.08742402,27.95,3.596142569
04-15-0001,19:00:00,4.807473333,26.33161589,26.19,3.418443889
04-15-0001,20:00:00,0,0,24.67,3.184786032
04-15-0001,21:00:00,0,0,23.48333333,2.939045509
04-15-0001,22:00:00,0,0,22.55666667,2.703469461
04-15-0001,23:00:00,0,0,21.80666667,2.47064606
04-16-0001,0:00:00,0,0,21.15,2.216979928
04-16-0001,1:00:00,0,0,20.54666667,1.942932965
04-16-0001,2:00:00,0,0,20.05,1.835427226
04-16-0001,3:00:00,0,0,19.65,1.842178246
04-16-0001,4:00:00,0,0,19.31333333,1.90221891
04-16-0001,5:00:00,0,0,19.03666667,1.973004594
04-16-0001,6:00:00,163.9348407,46.57892856,18.95,2.05472542
04-16-0001,7:00:00,518.7478987,130.4776485,19.44333333,2.105605545
04-16-0001,8:00:00,879.5810613,201.5403132,20.64,2.093602735
04-16-0001,9:00:00,1189.411955,261.4461968,22.40333333,2.086819612
04-16-0001,10:00:00,1426.284059,306.7314992,24.44333333,2.112472539
04-16-0001,11:00:00,1574.103101,333.7245175,26.48333333,2.163662816
04-16-0001,12:00:00,1622.773387,340.4241842,28.26666667,2.300424748
04-16-0001,13:00:00,1568.972737,326.2866917,29.63333333,2.482536708
04-16-0001,14:00:00,1416.353397,292.4162374,30.42666667,2.653031231
04-16-0001,15:00:00,1175.369827,241.4540766,30.61333333,2.774481416
04-16-0001,16:00:00,862.3889627,177.6791662,30.18666667,2.833023648
04-16-0001,17:00:00,498.75742,108.7576666,29.16333333,2.789819341
04-16-0001,18:00:00,157.3191833,56.38596699,27.65333333,2.68992159
04-16-0001,19:00:00,4.118641333,22.55872765,25.98666667,2.553393055
04-16-0001,20:00:00,0,0,24.51,2.398037991
04-16-0001,21:00:00,0,0,23.35,2.248025954
04-16-0001,22:00:00,0,0,22.41666667,2.131873603
04-16-0001,23:00:00,0,0,21.65333333,2.025651591
04-17-0001,0:00:00,0,0,21,1.82643425
04-17-0001,1:00:00,0,0,20.44333333,1.560654888
04-17-0001,2:00:00,0,0,19.97333333,1.414197307
04-17-0001,3:00:00,0,0,19.59333333,1.370611073
04-17-0001,4:00:00,0,0,19.26,1.376301892
04-17-0001,5:00:00,0,0,18.95666667,1.435434173
04-17-0001,6:00:00,171.5478693,49.25573947,18.87666667,1.497971809
04-17-0001,7:00:00,540.51786,139.9678675,19.39,1.541685151
04-17-0001,8:00:00,913.56344,218.1020292,20.66,1.593218387
04-17-0001,9:00:00,1233.712463,283.4882467,22.49,1.691428696
04-17-0001,10:00:00,1478.549187,332.5356769,24.62333333,1.88765195
04-17-0001,11:00:00,1631.326384,361.4274954,26.73333333,2.16545501
04-17-0001,12:00:00,1681.596769,368.0439565,28.59666667,2.47504557
04-17-0001,13:00:00,1626.07404,352.060237,29.99333333,2.799129586
04-17-0001,14:00:00,1468.388915,314.4850199,30.8,3.063241465
04-17-0001,15:00:00,1219.318744,258.1098957,30.96666667,3.238276823
04-17-0001,16:00:00,895.9264707,187.5701915,30.49666667,3.31729879
04-17-0001,17:00:00,520.2044913,110.1158924,29.43,3.270363261
04-17-0001,18:00:00,164.45864,50.35564326,27.86333333,3.146150722
04-17-0001,19:00:00,3.723998,20.39717709,26.12,2.944123311
04-17-0001,20:00:00,0,0,24.59666667,2.728708591
04-17-0001,21:00:00,0,0,23.4,2.516017652
04-17-0001,22:00:00,0,0,22.44666667,2.327012786
04-17-0001,23:00:00,0,0,21.68,2.144825369
04-18-0001,0:00:00,0,0,21.02,1.898710997
04-18-0001,1:00:00,0,0,20.43,1.597012297
04-18-0001,2:00:00,0,0,19.95666667,1.457367332
04-18-0001,3:00:00,0,0,19.57333333,1.396284067
04-18-0001,4:00:00,0,0,19.23333333,1.416974274
04-18-0001,5:00:00,0,0,18.94666667,1.476887065
04-18-0001,6:00:00,164.824582,53.61856635,18.86333333,1.5455126
04-18-0001,7:00:00,519.917478,149.9685655,19.37666667,1.614948133
04-18-0001,8:00:00,879.9972307,234.8541126,20.6,1.689317348
04-18-0001,9:00:00,1189.785072,309.2470462,22.35666667,1.811778196
04-18-0001,10:00:00,1427.202501,367.0914939,24.38333333,2.025881389
04-18-0001,11:00:00,1576.061967,403.6032594,26.35333333,2.342078849
04-18-0001,12:00:00,1626.239073,415.8165423,28.05333333,2.678488165
04-18-0001,13:00:00,1574.332711,403.0063635,29.30666667,3.021524317
04-18-0001,14:00:00,1423.779867,365.946068,30,3.296497619
04-18-0001,15:00:00,1184.956073,307.6767505,30.09333333,3.483748807
04-18-0001,16:00:00,874.0775807,233.1105426,29.59,3.521691404
04-18-0001,17:00:00,512.383378,150.7069718,28.53333333,3.439359737
04-18-0001,18:00:00,166.030038,81.29052283,27.01666667,3.259054584
04-18-0001,19:00:00,5.568058667,30.49751333,25.33666667,2.980220234
04-18-0001,20:00:00,0,0,23.90666667,2.715337451
04-18-0001,21:00:00,0,0,22.81666667,2.45484508
04-18-0001,22:00:00,0,0,21.94,2.233074269
04-18-0001,23:00:00,0,0,21.23666667,2.031388744
04-19-0001,0:00:00,0,0,20.67333333,1.770434066
04-19-0001,1:00:00,0,0,20.23333333,1.506613772
04-19-0001,2:00:00,0,0,19.84,1.382301928
04-19-0001,3:00:00,0,0,19.50666667,1.370359463
04-19-0001,4:00:00,0,0,19.21333333,1.419745809
04-19-0001,5:00:00,0,0,18.96666667,1.519376763
04-19-0001,6:00:00,170.076926,49.85101828,18.91,1.641771541
04-19-0001,7:00:00,535.8754193,133.284849,19.45666667,1.796103701
04-19-0001,8:00:00,906.115444,203.3722075,20.76,2.020003414
04-19-0001,9:00:00,1224.994433,267.2433353,22.63333333,2.266142603
04-19-0001,10:00:00,1469.544143,318.3048896,24.80333333,2.562660704
04-19-0001,11:00:00,1623.325887,351.9337431,26.96,2.872893531
04-19-0001,12:00:00,1675.655593,365.0932858,28.85666667,3.172259429
04-19-0001,13:00:00,1623.110627,356.8305017,30.31,3.441566404
04-19-0001,14:00:00,1469.171026,327.7739678,31.15666667,3.650666763
04-19-0001,15:00:00,1224.456283,280.493159,31.37333333,3.776965881
04-19-0001,16:00:00,905.512716,219.1188612,30.94666667,3.801246015
04-19-0001,17:00:00,534.1389887,151.4842421,29.88333333,3.713543092
04-19-0001,18:00:00,175.2503413,91.86815479,28.33666667,3.516805303
04-19-0001,19:00:00,6.464975333,35.41012824,26.58666667,3.238745323
04-19-0001,20:00:00,0,0,25.05333333,2.956084705
04-19-0001,21:00:00,0,0,23.84333333,2.69081238
04-19-0001,22:00:00,0,0,22.87666667,2.453664864
04-19-0001,23:00:00,0,0,22.08,2.242443249
04-20-0001,0:00:00,0,0,21.37333333,1.991175936
04-20-0001,1:00:00,0,0,20.73333333,1.701385507
04-20-0001,2:00:00,0,0,20.19666667,1.49861622
04-20-0001,3:00:00,0,0,19.74333333,1.375570937
04-20-0001,4:00:00,0,0,19.36,1.293911472
04-20-0001,5:00:00,0,0,19.03333333,1.282060124
04-20-0001,6:00:00,173.2986507,46.2834697,18.93,1.276619999
04-20-0001,7:00:00,540.1662687,131.9264295,19.42666667,1.261343928
04-20-0001,8:00:00,905.6992747,205.4350366,20.69333333,1.223035605
04-20-0001,9:00:00,1219.404848,266.5690907,22.52666667,1.241782182
04-20-0001,10:00:00,1459.455625,311.9151772,24.67333333,1.360256906
04-20-0001,11:00:00,1609.484669,338.2490514,26.81,1.572029218
04-20-0001,12:00:00,1659.295833,343.7331964,28.69333333,1.861207123
04-20-0001,13:00:00,1605.466483,327.9671301,30.12333333,2.130514481
04-20-0001,14:00:00,1451.706265,292.0667867,30.98,2.365178421
04-20-0001,15:00:00,1208.433763,238.5652182,31.17333333,2.535531412
04-20-0001,16:00:00,892.2598753,171.4648116,30.74,2.584516229
04-20-0001,17:00:00,524.7751787,96.77528937,29.68666667,2.553258004
04-20-0001,18:00:00,167.9745533,36.02868435,28.13333333,2.436409644
04-20-0001,19:00:00,2.848607333,15.60246494,26.35666667,2.257353246
04-20-0001,20:00:00,0,0,24.79666667,2.064391592
04-20-0001,21:00:00,0,0,23.58333333,1.876916645
04-20-0001,22:00:00,0,0,22.58,1.713516248
04-20-0001,23:00:00,0,0,21.77666667,1.568149213
04-21-0001,0:00:00,0,0,21.07333333,1.380388085
04-21-0001,1:00:00,0,0,20.43333333,1.192312541
04-21-0001,2:00:00,0,0,19.90666667,1.133786252
04-21-0001,3:00:00,0,0,19.47666667,1.146112871
04-21-0001,4:00:00,0,0,19.09666667,1.233856677
04-21-0001,5:00:00,0,0,18.78333333,1.33934707
04-21-0001,6:00:00,168.0678327,53.86953509,18.67666667,1.435434173
04-21-0001,7:00:00,523.964366,152.9398138,19.16,1.518983326
04-21-0001,8:00:00,878.9998593,239.5630924,20.41,1.603089689
04-21-0001,9:00:00,1184.188312,313.4364149,22.19333333,1.759885054
04-21-0001,10:00:00,1418.168757,369.4665605,24.29666667,2.058537032
04-21-0001,11:00:00,1564.918674,403.3639881,26.43,2.431850438
04-21-0001,12:00:00,1614.528929,412.7453404,28.28333333,2.820746213
04-21-0001,13:00:00,1563.533835,396.9076212,29.73,3.170788002
04-21-0001,14:00:00,1415.513883,357.0503997,30.58333333,3.416197052
04-21-0001,15:00:00,1180.464314,296.0050365,30.82666667,3.553039819
04-21-0001,16:00:00,874.4650487,218.648135,30.41666667,3.534761694
04-21-0001,17:00:00,518.367606,132.4188937,29.41,3.398209468
04-21-0001,18:00:00,169.151308,60.41092772,27.89666667,3.147027424
04-21-0001,19:00:00,4.269323333,23.38404695,26.17666667,2.844072279
04-21-0001,20:00:00,0,0,24.64333333,2.568869781
04-21-0001,21:00:00,0,0,23.42333333,2.349715072
04-21-0001,22:00:00,0,0,22.44666667,2.156742968
04-21-0001,23:00:00,0,0,21.63333333,2.00057463
04-22-0001,0:00:00,0,0,20.98333333,1.78944864
04-22-0001,1:00:00,0,0,20.45666667,1.510351257
04-22-0001,2:00:00,0,0,20.02666667,1.383382495
04-22-0001,3:00:00,0,0,19.66666667,1.303664155
04-22-0001,4:00:00,0,0,19.37,1.320436187
04-22-0001,5:00:00,0,0,19.10333333,1.345614418
04-22-0001,6:00:00,167.36465,47.3527377,19.04666667,1.398209035
04-22-0001,7:00:00,521.0655313,127.8192267,19.58,1.422576584
04-22-0001,8:00:00,873.5107293,193.3775193,20.82333333,1.46750629
04-22-0001,9:00:00,1176.790543,250.1761166,22.61,1.549716326
04-22-0001,10:00:00,1409.551181,293.8648541,24.66,1.742293376
04-22-0001,11:00:00,1555.863403,320.6501487,26.71666667,2.036915067
04-22-0001,12:00:00,1605.932879,328.5784017,28.51333333,2.41999335
04-22-0001,13:00:00,1556.207819,316.967356,29.88666667,2.825711181
04-22-0001,14:00:00,1410.103682,286.7157772,30.69666667,3.198004047
04-22-0001,15:00:00,1177.615707,240.311812,30.93,3.483275312
04-22-0001,16:00:00,874.5655033,181.7467871,30.54,3.661222709
04-22-0001,17:00:00,521.57498,118.2066906,29.57333333,3.69631068
04-22-0001,18:00:00,172.4160847,67.27663211,28.11666667,3.59185701
04-22-0001,19:00:00,5.094486667,27.90365266,26.46,3.394275099
04-22-0001,20:00:00,0,0,25,3.158022078
04-22-0001,21:00:00,0,0,23.83333333,2.909003068
04-22-0001,22:00:00,0,0,22.91,2.666438927
04-22-0001,23:00:00,0,0,22.15333333,2.450718872
04-23-0001,0:00:00,0,0,21.41666667,2.21563151
04-23-0001,1:00:00,0,0,20.68,2.023721393
04-23-0001,2:00:00,0,0,20.09,1.991421256
04-23-0001,3:00:00,0,0,19.62,2.034427819
04-23-0001,4:00:00,0,0,19.21333333,2.115090824
04-23-0001,5:00:00,0,0,18.88,2.198494783
04-23-0001,6:00:00,171.971214,47.56953279,18.77,2.308029463
04-23-0001,7:00:00,532.5030127,131.8677267,19.26333333,2.41724884
04-23-0001,8:00:00,888.7511373,201.6546683,20.47333333,2.524491527
04-23-0001,9:00:00,1194.965663,260.4305692,22.21333333,2.63657737
04-23-0001,10:00:00,1429.821498,304.4627281,24.19333333,2.775251878
04-23-0001,11:00:00,1577.31765,330.3759876,26.14333333,2.925003193
04-23-0001,12:00:00,1627.379951,336.2734167,27.82666667,3.083653603
04-23-0001,13:00:00,1576.643169,321.8643693,29.05666667,3.201151014
04-23-0001,14:00:00,1428.57299,288.0545962,29.70666667,3.309123577
04-23-0001,15:00:00,1193.179005,237.3975843,29.79666667,3.356977636
04-23-0001,16:00:00,886.591362,173.9521553,29.28333333,3.325770155
04-23-0001,17:00:00,529.64723,104.1741033,28.24666667,3.210836537
04-23-0001,18:00:00,174.14534,48.61968431,26.74,3.03196761
04-23-0001,19:00:00,3.867504667,21.18319547,25.06,2.844425886
04-23-0001,20:00:00,0,0,23.63,2.662789567
04-23-0001,21:00:00,0,0,22.51333333,2.498100428
04-23-0001,22:00:00,0,0,21.64666667,2.385261257
04-23-0001,23:00:00,0,0,20.95,2.288313639
04-24-0001,0:00:00,0,0,20.33,2.086599279
04-24-0001,1:00:00,0,0,19.8,1.859365854
04-24-0001,2:00:00,0,0,19.35333333,1.737761805
04-24-0001,3:00:00,0,0,18.97666667,1.708333193
04-24-0001,4:00:00,0,0,18.64,1.713757718
04-24-0001,5:00:00,0,0,18.35666667,1.769021419
04-24-0001,6:00:00,171.583746,49.95731746,18.29,1.821585138
04-24-0001,7:00:00,532.2159993,132.7676048,18.81333333,1.857089553
04-24-0001,8:00:00,889.8130867,200.507205,20.09,1.857389715
04-24-0001,9:00:00,1197.771218,261.0724536,21.9,1.871934275
04-24-0001,10:00:00,1434.506991,308.7849659,23.99666667,1.947497658
04-24-0001,11:00:00,1583.890255,339.2845052,26.09333333,2.150851208
04-24-0001,12:00:00,1635.753565,350.2082877,27.95,2.431084617
04-24-0001,13:00:00,1586.537953,340.6064076,29.37666667,2.787865743
04-24-0001,14:00:00,1439.615828,311.3022986,30.23,3.115163138
04-24-0001,15:00:00,1204.939376,264.6231545,30.48333333,3.395543056
04-24-0001,16:00:00,898.581344,204.8287361,30.11,3.543945785
04-24-0001,17:00:00,541.421952,139.125833,29.13,3.583501466
04-24-0001,18:00:00,182.21759,83.17576917,27.66,3.488957951
04-24-0001,19:00:00,6.177962,33.83809147,25.95333333,3.315453195
04-24-0001,20:00:00,0,0,24.43333333,3.099647737
04-24-0001,21:00:00,0,0,23.23333333,2.899385587
04-24-0001,22:00:00,0,0,22.27,2.689718611
04-24-0001,23:00:00,0,0,21.48666667,2.525147088
04-25-0001,0:00:00,0,0,20.79,2.338043686
04-25-0001,1:00:00,0,0,20.16666667,2.154759501
04-25-0001,2:00:00,0,0,19.66666667,2.068871645
04-25-0001,3:00:00,0,0,19.20666667,2.063965606
04-25-0001,4:00:00,0,0,18.82666667,2.097771121
04-25-0001,5:00:00,0,0,18.49666667,2.154303365
04-25-0001,6:00:00,169.710984,53.82318223,18.35666667,2.227366364
04-25-0001,7:00:00,523.5051447,149.3961672,18.82666667,2.298265213
04-25-0001,8:00:00,871.6666687,230.9224852,20.03666667,2.374502973
04-25-0001,9:00:00,1171.272712,301.2619113,21.80333333,2.478526166
04-25-0001,10:00:00,1401.414353,354.9572167,23.89666667,2.637982946
04-25-0001,11:00:00,1546.485243,387.8748873,26.02666667,2.853302181
04-25-0001,12:00:00,1596.561894,397.5761287,27.93,3.136454181
04-25-0001,13:00:00,1548.264725,383.4406346,29.42333333,3.459288678
04-25-0001,14:00:00,1404.815461,346.4146737,30.38333333,3.725409798
04-25-0001,15:00:00,1176.07301,289.3121393,30.72333333,3.901077069
04-25-0001,16:00:00,877.5647927,216.6519187,30.42,3.949980358
04-25-0001,17:00:00,529.690282,135.7676484,29.51666667,3.862738294
04-25-0001,18:00:00,177.546448,66.9216517,28.08666667,3.625078675
04-25-0001,19:00:00,4.893577333,26.80322692,26.39333333,3.342302875
04-25-0001,20:00:00,0,0,24.87,3.037143622
04-25-0001,21:00:00,0,0,23.65333333,2.779448387
04-25-0001,22:00:00,0,0,22.64666667,2.574642035
04-25-0001,23:00:00,0,0,21.82666667,2.407450122
04-26-0001,0:00:00,0,0,21.1,2.119531503
04-26-0001,1:00:00,0,0,20.47666667,1.759836069
04-26-0001,2:00:00,0,0,19.99333333,1.568204186
04-26-0001,3:00:00,0,0,19.59666667,1.474491925
04-26-0001,4:00:00,0,0,19.26,1.454979559
04-26-0001,5:00:00,0,0,18.98666667,1.466577845
04-26-0001,6:00:00,180.667718,48.59227319,18.94,1.514891597
04-26-0001,7:00:00,554.5815133,132.9104482,19.52,1.633781313
04-26-0001,8:00:00,919.7127007,201.104075,20.83333333,1.801595717
04-26-0001,9:00:00,1233.683761,258.6108389,22.68333333,2.04029804
04-26-0001,10:00:00,1474.803663,301.595077,24.77333333,2.316050939
04-26-0001,11:00:00,1626.561963,326.7772512,26.82333333,2.63015449
04-26-0001,12:00:00,1678.748162,332.3441718,28.59333333,2.930803507
04-26-0001,13:00:00,1627.666964,317.8838601,29.89,3.223336246
04-26-0001,14:00:00,1476.906035,284.4944645,30.62,3.447077723
04-26-0001,15:00:00,1236.690226,234.5860213,30.73666667,3.584303264
04-26-0001,16:00:00,923.400822,172.1749391,30.24666667,3.626124875
04-26-0001,17:00:00,558.362914,103.6029237,29.19,3.559189175
04-26-0001,18:00:00,186.4940887,48.51188633,27.65333333,3.385438731
04-26-0001,19:00:00,4.025362,22.0478157,25.91333333,3.151544048
04-26-0001,20:00:00,0,0,24.37333333,2.877610759
04-26-0001,21:00:00,0,0,23.2,2.638703966
04-26-0001,22:00:00,0,0,22.26,2.401666088
04-26-0001,23:00:00,0,0,21.50666667,2.228178989
04-27-0001,0:00:00,0,0,20.82333333,1.941148493
04-27-0001,1:00:00,0,0,20.16666667,1.594675047
04-27-0001,2:00:00,0,0,19.63333333,1.425708132
04-27-0001,3:00:00,0,0,19.19333333,1.356703239
04-27-0001,4:00:00,0,0,18.79,1.374985893
04-27-0001,5:00:00,0,0,18.45333333,1.41634141
04-27-0001,6:00:00,179.5411907,52.29517888,18.33333333,1.480990659
04-27-0001,7:00:00,552.830732,136.4016277,18.85,1.542221863
04-27-0001,8:00:00,919.2750053,204.6000311,20.13666667,1.628090342
04-27-0001,9:00:00,1235.104477,267.1634765,21.98333333,1.767344264
04-27-0001,10:00:00,1478.283699,317.1843005,24.13666667,1.995077275
04-27-0001,11:00:00,1632.216125,349.9345463,26.31,2.249804589
04-27-0001,12:00:00,1686.418593,362.7987394,28.23666667,2.520602464
04-27-0001,13:00:00,1637.246034,354.797091,29.72666667,2.749160791
04-27-0001,14:00:00,1488.042153,326.5362143,30.62666667,2.93644558
04-27-0001,15:00:00,1248.952871,280.3369922,30.90333333,3.025122777
04-27-0001,16:00:00,936.2661947,220.297549,30.52333333,3.055202836
04-27-0001,17:00:00,571.278514,153.5957574,29.55,3.009152705
04-27-0001,18:00:00,195.972704,94.96170374,28.01666667,2.875231125
04-27-0001,19:00:00,7.110755333,38.94721097,26.23,2.719172034
04-27-0001,20:00:00,0,0,24.63333333,2.555633849
04-27-0001,21:00:00,0,0,23.37666667,2.374822437
04-27-0001,22:00:00,0,0,22.35,2.224433287
04-27-0001,23:00:00,0,0,21.53333333,2.078848045
04-28-0001,0:00:00,0,0,20.88666667,1.850765607
04-28-0001,1:00:00,0,0,20.41,1.596839551
04-28-0001,2:00:00,0,0,20.02666667,1.489024984
04-28-0001,3:00:00,0,0,19.68666667,1.486197029
04-28-0001,4:00:00,0,0,19.40333333,1.554633416
04-28-0001,5:00:00,0,0,19.15333333,1.641642015
04-28-0001,6:00:00,179.3259307,51.65760385,19.12333333,1.733579779
04-28-0001,7:00:00,550.1543327,135.0364079,19.69666667,1.8333093
04-28-0001,8:00:00,912.2216527,201.6559103,21.00666667,1.911838497
04-28-0001,9:00:00,1224.133393,261.8290875,22.83666667,2.015711277
04-28-0001,10:00:00,1464.334851,309.277209,24.93666667,2.138881972
04-28-0001,11:00:00,1616.394515,339.7704347,27.02333333,2.313034033
04-28-0001,12:00:00,1669.979905,350.8660378,28.83666667,2.542532451
04-28-0001,13:00:00,1621.417249,341.6176667,30.2,2.757685186
04-28-0001,14:00:00,1474.057428,312.9032814,30.98666667,2.963540908
04-28-0001,15:00:00,1237.845455,266.9318503,31.16333333,3.093874185
04-28-0001,16:00:00,928.9904067,207.8892044,30.74333333,3.127484759
04-28-0001,17:00:00,568.4299067,142.6799236,29.73,3.060668171
04-28-0001,18:00:00,195.2121187,86.87724054,28.21666667,2.885646205
04-28-0001,19:00:00,6.637183333,36.3533503,26.47333333,2.658743978
04-28-0001,20:00:00,0,0,24.94,2.423818589
04-28-0001,21:00:00,0,0,23.74666667,2.213397036
04-28-0001,22:00:00,0,0,22.78333333,2.033696029
04-28-0001,23:00:00,0,0,22.02333333,1.882346909
04-29-0001,0:00:00,0,0,21.36,1.683715104
04-29-0001,1:00:00,0,0,20.8,1.499655133
04-29-0001,2:00:00,0,0,20.33666667,1.43850577
04-29-0001,3:00:00,0,0,19.94666667,1.466107521
04-29-0001,4:00:00,0,0,19.63,1.529514234
04-29-0001,5:00:00,0,0,19.34333333,1.612597676
04-29-0001,6:00:00,174.7552433,50.47455932,19.26666667,1.693869948
04-29-0001,7:00:00,533.500384,134.5388551,19.80333333,1.784895116
04-29-0001,8:00:00,881.3892453,201.9085917,21.07666667,1.878495975
04-29-0001,9:00:00,1180.930711,260.816538,22.87666667,2.011464269
04-29-0001,10:00:00,1411.45982,306.0845244,24.95666667,2.203865465
04-29-0001,11:00:00,1557.255418,333.9075569,27.06333333,2.447022587
04-29-0001,12:00:00,1608.429895,342.3485993,28.93666667,2.735902213
04-29-0001,13:00:00,1561.467339,330.6227537,30.37333333,3.024832094
04-29-0001,14:00:00,1419.553596,299.7514315,31.25666667,3.256048307
04-29-0001,15:00:00,1192.404069,252.0165315,31.54,3.427233729
04-29-0001,16:00:00,895.4457233,191.5218593,31.19666667,3.478949835
04-29-0001,17:00:00,548.9417013,124.9786202,30.25333333,3.452908153
04-29-0001,18:00:00,188.0583113,69.52141856,28.79666667,3.302505145
04-29-0001,19:00:00,5.460428667,29.90799954,27.09333333,3.108046657
04-29-0001,20:00:00,0,0,25.53666667,2.894523168
04-29-0001,21:00:00,0,0,24.29666667,2.673301373
04-29-0001,22:00:00,0,0,23.3,2.508605877
04-29-0001,23:00:00,0,0,22.47666667,2.323000933
04-30-0001,0:00:00,0,0,21.69333333,2.090855844
04-30-0001,1:00:00,0,0,20.93666667,1.873312267
04-30-0001,2:00:00,0,0,20.33,1.806721168
